BNP Paribas: ŻÓŁTE KURSY WALUT
Tabela kursów walut dotyczy Klientów w ramach działalności przejętej przez BNP Paribas Bank Polska S.A. w wyniku podziału podmiotu o numerze KRS 14540

KURSY WALUT DLA UMÓW HIPOTECZNYCH - NUMERY ZACZYNAJĄCE SIĘ OD MG I HL

* - Pole dodatkowe (niewidoczne w przeglądarce). Poprawne od 2010-07-07
Dane prawie identyczne jak w tabeli kursów walut (bnpparibas-zolte-kursy-walut.txt)
Z tą różnicą że jest tylko jedno notowanie danego dnia (pierwsze w danym dniu)


Data	Godzina	ID	Kupno	Sprzedaż	Spread	Kurs średni*
2000-03-23	09:12:00	174325	2.4094	2.4270	0.0176	0.0000
2000-07-21	13:56:00	174331	2.4094	2.4270	0.0176	0.0000
2000-08-25	21:51:00	174332	2.4094	2.4270	0.0176	0.0000
2000-09-06	10:20:00	174335	2.4094	2.4270	0.0176	0.0000
2000-09-07	08:21:00	174336	2.4094	2.4270	0.0176	0.0000
2000-09-08	08:25:00	174337	2.4094	2.4270	0.0176	0.0000
2000-09-11	08:20:00	174338	2.4094	2.4270	0.0176	0.0000
2000-09-12	09:02:00	174339	2.4094	2.4270	0.0176	0.0000
2000-09-13	09:38:00	174340	2.4094	2.4270	0.0176	0.0000
2000-09-14	08:44:00	174341	2.4094	2.4270	0.0176	0.0000
2000-09-15	09:05:00	174342	2.4094	2.4270	0.0176	0.0000
2000-09-18	09:18:00	174343	2.4094	2.4270	0.0176	0.0000
2000-09-19	09:37:00	174344	2.4094	2.4270	0.0176	0.0000
2000-09-20	08:29:00	174345	2.4094	2.4270	0.0176	0.0000
2000-09-21	08:31:00	174346	2.4094	2.4270	0.0176	0.0000
2000-09-22	08:30:00	174347	2.4094	2.4270	0.0176	0.0000
2000-09-25	08:11:00	174348	2.4094	2.4270	0.0176	0.0000
2000-09-26	11:39:00	174349	2.4094	2.4270	0.0176	0.0000
2000-09-27	08:16:00	174350	2.4094	2.4270	0.0176	0.0000
2000-09-28	08:41:00	174351	2.4094	2.4270	0.0176	0.0000
2000-09-29	08:36:00	174352	2.4094	2.4270	0.0176	0.0000
2000-10-02	08:36:00	174353	2.4094	2.4270	0.0176	0.0000
2000-10-03	08:24:00	174354	2.4094	2.4270	0.0176	0.0000
2000-10-04	08:20:00	174355	2.4094	2.4270	0.0176	0.0000
2000-10-05	08:41:00	174356	2.4094	2.4270	0.0176	0.0000
2000-10-06	08:20:00	174357	2.4094	2.4270	0.0176	0.0000
2000-10-09	09:02:00	174358	2.4094	2.4270	0.0176	0.0000
2000-10-10	08:37:00	174359	2.4094	2.4270	0.0176	0.0000
2000-10-11	08:47:00	174360	2.4094	2.4270	0.0176	0.0000
2000-10-12	08:26:00	174361	2.4094	2.4270	0.0176	0.0000
2000-10-13	09:06:00	174362	2.4094	2.4270	0.0176	0.0000
2000-10-16	08:29:00	174363	2.4094	2.4270	0.0176	0.0000
2000-10-17	08:25:00	174364	2.4094	2.4270	0.0176	0.0000
2000-10-18	08:40:00	174365	2.4094	2.4270	0.0176	0.0000
2000-10-19	08:17:00	174366	2.4094	2.4270	0.0176	0.0000
2000-10-20	08:25:00	174367	2.4094	2.4270	0.0176	0.0000
2000-10-23	08:41:00	174368	2.4094	2.4270	0.0176	0.0000
2000-10-24	08:45:00	174369	2.4094	2.4270	0.0176	0.0000
2000-10-25	09:56:00	174370	2.4094	2.4270	0.0176	0.0000
2000-10-27	08:31:00	174371	2.4094	2.4270	0.0176	0.0000
2000-10-30	08:27:00	174372	2.4094	2.4270	0.0176	0.0000
2000-10-31	08:26:00	174373	2.4094	2.4270	0.0176	0.0000
2000-11-02	08:38:00	174374	2.4094	2.4270	0.0176	0.0000
2000-11-03	08:26:00	174375	2.4094	2.4270	0.0176	0.0000
2000-11-06	08:31:00	174376	2.4094	2.4270	0.0176	0.0000
2000-11-07	08:26:00	174377	2.4094	2.4270	0.0176	0.0000
2000-11-08	08:30:00	174378	2.4094	2.4270	0.0176	0.0000
2000-11-09	08:17:00	174379	2.4094	2.4270	0.0176	0.0000
2000-11-10	08:21:00	174380	2.4094	2.4270	0.0176	0.0000
2000-11-13	08:45:00	174381	2.4094	2.4270	0.0176	0.0000
2000-11-14	08:15:00	174382	2.4094	2.4270	0.0176	0.0000
2000-11-15	08:20:00	174383	2.4094	2.4270	0.0176	0.0000
2000-11-16	08:21:00	174384	2.4094	2.4270	0.0176	0.0000
2000-11-20	08:31:00	174385	2.4094	2.4270	0.0176	0.0000
2000-11-21	08:44:00	174386	2.4094	2.4270	0.0176	0.0000
2000-11-22	08:30:00	174387	2.4094	2.4270	0.0176	0.0000
2000-11-23	08:10:00	174388	2.4094	2.4270	0.0176	0.0000
2000-11-27	08:33:00	174389	2.4094	2.4270	0.0176	0.0000
2000-11-28	08:27:00	174390	2.4094	2.4270	0.0176	0.0000
2000-11-29	08:33:00	174391	2.4094	2.4270	0.0176	0.0000
2000-11-30	08:13:00	174392	2.4094	2.4270	0.0176	0.0000
2000-12-04	08:24:00	174393	2.4094	2.4270	0.0176	0.0000
2000-12-05	10:28:00	174394	2.4094	2.4270	0.0176	0.0000
2000-12-06	08:20:00	174395	2.4094	2.4270	0.0176	0.0000
2000-12-07	08:26:00	174396	2.4094	2.4270	0.0176	0.0000
2000-12-11	08:27:00	174397	2.4094	2.4270	0.0176	0.0000
2000-12-12	08:37:00	174398	2.4094	2.4270	0.0176	0.0000
2000-12-13	08:40:00	174399	2.4094	2.4270	0.0176	0.0000
2000-12-14	08:40:00	174400	2.4094	2.4270	0.0176	0.0000
2000-12-15	08:22:00	174402	2.4094	2.4270	0.0176	0.0000
2000-12-18	09:03:00	174403	2.4094	2.4270	0.0176	0.0000
2000-12-19	08:29:00	174405	2.4094	2.4270	0.0176	0.0000
2000-12-20	08:26:00	174407	2.4094	2.4270	0.0176	0.0000
2000-12-21	08:42:00	174409	2.4094	2.4270	0.0176	0.0000
2000-12-22	08:21:00	174410	2.4094	2.4270	0.0176	0.0000
2000-12-27	09:13:00	174412	2.4094	2.4270	0.0176	0.0000
2000-12-28	08:42:00	174413	2.4094	2.4270	0.0176	0.0000
2001-01-02	08:29:00	174415	2.4094	2.4270	0.0176	0.0000
2001-01-03	08:20:00	174417	2.4094	2.4270	0.0176	0.0000
2001-01-04	08:26:00	174419	2.4094	2.4270	0.0176	0.0000
2001-01-05	08:25:00	174420	2.4094	2.4270	0.0176	0.0000
2001-01-08	09:18:00	174421	2.4094	2.4270	0.0176	0.0000
2001-01-09	08:23:00	174423	2.4094	2.4270	0.0176	0.0000
2001-01-10	08:32:00	174425	2.4094	2.4270	0.0176	0.0000
2001-01-11	08:24:00	174427	2.4094	2.4270	0.0176	0.0000
2001-01-12	08:30:00	174429	2.4094	2.4270	0.0176	0.0000
2001-01-15	10:23:00	174432	2.4094	2.4270	0.0176	0.0000
2001-01-16	08:37:00	174434	2.4094	2.4270	0.0176	0.0000
2001-01-17	08:27:00	174436	2.4094	2.4270	0.0176	0.0000
2001-01-18	08:31:00	174438	2.4094	2.4270	0.0176	0.0000
2001-01-19	09:17:00	174440	2.4094	2.4270	0.0176	0.0000
2001-01-22	09:40:00	174443	2.4094	2.4270	0.0176	0.0000
2001-01-23	08:46:00	174444	2.4094	2.4270	0.0176	0.0000
2001-01-24	09:27:00	174446	2.4796	2.5370	0.0574	0.0000
2001-01-25	09:13:00	174451	2.4796	2.5370	0.0574	0.0000
2001-01-26	08:40:00	174468	2.4757	2.5325	0.0568	0.0000
2001-01-29	08:48:00	174477	2.4757	2.5325	0.0568	0.0000
2001-01-30	08:49:00	174488	2.4752	2.5290	0.0538	0.0000
2001-01-31	08:45:00	174494	2.4683	2.5245	0.0562	0.0000
2001-02-01	08:58:00	174509	2.4673	2.5243	0.0570	0.0000
2001-02-02	08:27:00	174521	2.4495	2.5061	0.0566	0.0000
2001-02-05	08:33:00	174544	2.4206	2.4778	0.0572	0.0000
2001-02-06	08:23:00	174562	2.3784	2.5527	0.1743	0.0000
2001-02-07	08:11:00	174581	2.4257	2.4820	0.0563	0.0000
2001-02-08	08:20:00	174596	2.4247	2.4814	0.0567	0.0000
2001-02-09	08:18:00	174616	2.4271	2.5476	0.1205	0.0000
2001-02-12	08:26:00	174638	2.4258	2.5468	0.1210	0.0000
2001-02-13	08:16:00	174662	2.4009	2.5230	0.1221	0.0000
2001-02-14	08:17:00	174683	2.4223	2.4781	0.0558	0.0000
2001-02-15	08:11:00	174699	2.4176	2.4733	0.0557	0.0000
2001-02-16	08:23:00	174715	2.4070	2.4621	0.0551	0.0000
2001-02-19	08:14:00	174733	2.3966	2.4553	0.0587	0.0000
2001-02-20	08:25:00	174749	2.3930	2.5142	0.1212	0.0000
2001-02-21	08:14:00	174770	2.3670	2.4859	0.1189	0.0000
2001-02-22	08:44:00	174791	2.4180	2.5019	0.0839	0.0000
2001-02-23	08:21:00	174810	2.3911	2.5099	0.1188	0.0000
2001-02-26	08:18:00	174828	2.4395	2.4987	0.0592	0.0000
2001-02-27	08:35:00	174839	2.4123	2.4686	0.0563	0.0000
2001-02-28	08:15:00	174857	2.4107	2.4663	0.0556	0.0000
2001-03-01	08:20:00	174876	2.3986	2.4565	0.0579	0.0000
2001-03-02	08:37:00	174891	2.3832	2.4593	0.0761	0.0000
2001-03-05	08:22:00	174903	2.3869	2.4504	0.0635	0.0000
2001-03-06	09:08:00	174917	2.3545	2.4775	0.1230	0.0000
2001-03-07	08:28:00	174931	2.3776	2.4375	0.0599	0.0000
2001-03-08	08:34:00	174944	2.3645	2.4218	0.0573	0.0000
2001-03-09	08:21:00	174960	2.3441	2.4653	0.1212	0.0000
2001-03-12	08:30:00	174977	2.3761	2.4339	0.0578	0.0000
2001-03-13	08:23:00	174988	2.3382	2.4592	0.1210	0.0000
2001-03-14	08:19:00	175004	2.3919	2.4469	0.0550	0.0000
2001-03-15	08:20:00	175018	2.3855	2.4466	0.0611	0.0000
2001-03-16	09:09:00	175036	2.3520	2.4417	0.0897	0.0000
2001-03-19	08:25:00	175060	2.3997	2.4529	0.0532	0.0000
2001-03-20	08:18:00	175076	2.3655	2.4771	0.1116	0.0000
2001-03-21	08:22:00	175089	2.3804	2.4363	0.0559	0.0000
2001-03-22	08:28:00	175103	2.3800	2.4351	0.0551	0.0000
2001-03-23	09:28:00	175119	2.3655	2.4579	0.0924	0.0000
2001-03-26	08:16:00	175136	2.3752	2.4294	0.0542	0.0000
2001-03-27	08:15:00	175149	2.3670	2.4217	0.0547	0.0000
2001-03-28	08:16:00	175161	2.3690	2.4228	0.0538	0.0000
2001-03-29	08:19:00	175175	2.3314	2.4481	0.1167	0.0000
2001-03-30	08:19:00	175188	2.3143	2.4139	0.0996	0.0000
2001-04-02	08:19:00	175202	2.3289	2.3878	0.0589	0.0000
2001-04-03	09:35:00	175218	2.3059	2.4017	0.0958	0.0000
2001-04-04	08:27:00	175233	2.3509	2.4048	0.0539	0.0000
2001-04-05	08:21:00	175245	2.3597	2.4713	0.1116	0.0000
2001-04-06	08:36:00	175260	2.3245	2.4429	0.1184	0.0000
2001-04-09	08:15:00	175275	2.3385	2.3938	0.0553	0.0000
2001-04-10	08:28:00	175287	2.2999	2.4174	0.1175	0.0000
2001-04-11	08:33:00	175299	2.3226	2.3770	0.0544	0.0000
2001-04-12	08:15:00	175313	2.3340	2.3886	0.0546	0.0000
2001-04-13	08:32:00	175327	2.2891	2.4096	0.1205	0.0000
2001-04-17	08:21:00	175337	2.3140	2.3711	0.0571	0.0000
2001-04-18	08:19:00	175350	2.3018	2.3583	0.0565	0.0000
2001-04-19	09:01:00	175365	2.2641	2.3546	0.0905	0.0000
2001-04-20	08:27:00	175377	2.2781	2.3360	0.0579	0.0000
2001-04-23	08:20:00	175385	2.2781	2.3360	0.0579	0.0000
2001-04-24	08:33:00	175393	2.2781	2.3360	0.0579	0.0000
2001-04-25	08:21:00	175400	2.2781	2.3360	0.0579	0.0000
2001-04-26	08:42:00	175407	2.2781	2.3360	0.0579	0.0000
2001-04-27	08:49:00	175416	2.2781	2.3360	0.0579	0.0000
2001-04-30	08:22:00	175424	2.2781	2.3360	0.0579	0.0000
2001-05-02	08:19:00	175430	2.2781	2.3360	0.0579	0.0000
2001-05-04	09:09:00	175438	2.2781	2.3360	0.0579	0.0000
2001-05-07	08:52:00	175447	2.2781	2.3360	0.0579	0.0000
2001-05-08	08:57:00	175455	2.2781	2.3360	0.0579	0.0000
2001-05-09	08:38:00	175462	2.2781	2.3360	0.0579	0.0000
2001-05-10	08:25:00	175470	2.2781	2.3360	0.0579	0.0000
2001-05-11	08:40:00	175478	2.2781	2.3360	0.0579	0.0000
2001-05-14	08:28:00	175486	2.2781	2.3360	0.0579	0.0000
2001-05-15	08:40:00	175493	2.2781	2.3360	0.0579	0.0000
2001-05-16	08:40:00	175501	2.2781	2.3360	0.0579	0.0000
2001-05-17	08:31:00	175509	2.2781	2.3360	0.0579	0.0000
2001-05-18	08:40:00	175514	2.2781	2.3360	0.0579	0.0000
2001-05-21	08:38:00	175521	2.2781	2.3360	0.0579	0.0000
2001-05-22	08:18:00	175531	2.2781	2.3360	0.0579	0.0000
2001-05-23	08:16:00	175535	2.2781	2.3360	0.0579	0.0000
2001-05-24	08:25:00	175542	2.2781	2.3360	0.0579	0.0000
2001-05-25	08:33:00	175550	2.2781	2.3360	0.0579	0.0000
2001-05-28	10:32:00	175558	2.2781	2.3360	0.0579	0.0000
2001-05-29	08:30:00	175565	2.2781	2.3360	0.0579	0.0000
2001-05-30	11:40:00	175573	2.2781	2.3360	0.0579	0.0000
2001-05-31	08:18:00	175579	2.2781	2.3360	0.0579	0.0000
2001-06-01	08:31:00	175585	2.2781	2.3360	0.0579	0.0000
2001-06-04	08:23:00	175593	2.2781	2.3360	0.0579	0.0000
2001-06-05	08:39:00	175601	2.2781	2.3360	0.0579	0.0000
2001-06-06	08:29:00	175610	2.2781	2.3360	0.0579	0.0000
2001-06-07	08:39:00	175618	2.2781	2.3360	0.0579	0.0000
2001-06-08	08:31:00	175624	2.2781	2.3360	0.0579	0.0000
2001-06-11	08:25:00	175632	2.2781	2.3360	0.0579	0.0000
2001-06-12	08:28:00	175640	2.2781	2.3360	0.0579	0.0000
2001-06-13	08:28:00	175649	2.2781	2.3360	0.0579	0.0000
2001-06-15	09:18:00	175657	2.2781	2.3360	0.0579	0.0000
2001-06-18	08:29:00	175665	2.2781	2.3360	0.0579	0.0000
2001-06-19	08:20:00	175672	2.2781	2.3360	0.0579	0.0000
2001-06-20	08:21:00	175681	2.2781	2.3360	0.0579	0.0000
2001-06-21	08:39:00	175691	2.2781	2.3360	0.0579	0.0000
2001-06-22	08:41:00	175698	2.2781	2.3360	0.0579	0.0000
2001-06-25	08:34:00	175712	2.2781	2.3360	0.0579	0.0000
2001-06-26	08:27:00	175722	2.2781	2.3360	0.0579	0.0000
2001-06-27	08:32:00	175730	2.2781	2.3360	0.0579	0.0000
2001-06-28	08:32:00	175737	2.2781	2.3360	0.0579	0.0000
2001-06-29	08:26:00	175745	2.2781	2.3360	0.0579	0.0000
2001-07-02	08:38:00	175754	2.2781	2.3360	0.0579	0.0000
2001-07-03	08:23:00	175761	2.2781	2.3360	0.0579	0.0000
2001-07-04	08:26:00	175769	2.2781	2.3360	0.0579	0.0000
2001-07-05	08:27:00	175777	2.2781	2.3360	0.0579	0.0000
2001-07-06	08:27:00	175785	2.2781	2.3360	0.0579	0.0000
2001-07-09	08:27:00	175791	2.2781	2.3360	0.0579	0.0000
2001-07-10	08:27:00	175798	2.2781	2.3360	0.0579	0.0000
2001-07-11	08:21:00	175807	2.2781	2.3360	0.0579	0.0000
2001-07-12	08:23:00	175813	2.2781	2.3360	0.0579	0.0000
2001-07-13	08:26:00	175823	2.2781	2.3360	0.0579	0.0000
2001-07-16	08:33:00	175833	2.2781	2.3360	0.0579	0.0000
2001-07-17	08:36:00	175841	2.2781	2.3360	0.0579	0.0000
2001-07-18	08:56:00	175850	2.2781	2.3360	0.0579	0.0000
2001-07-19	08:37:00	175858	2.2781	2.3360	0.0579	0.0000
2001-07-20	08:28:00	175867	2.2781	2.3360	0.0579	0.0000
2001-07-23	08:25:00	175874	2.2781	2.3360	0.0579	0.0000
2001-07-24	08:33:00	175882	2.2781	2.3360	0.0579	0.0000
2001-07-25	08:30:00	175891	2.2781	2.3360	0.0579	0.0000
2001-07-26	08:37:00	175903	2.2781	2.3360	0.0579	0.0000
2001-07-27	08:21:00	175911	2.2781	2.3360	0.0579	0.0000
2001-07-30	08:37:00	175918	2.2781	2.3360	0.0579	0.0000
2001-07-31	08:29:00	175928	2.2781	2.3360	0.0579	0.0000
2001-08-01	08:49:00	175937	2.2781	2.3360	0.0579	0.0000
2001-08-02	08:30:00	175945	2.2781	2.3360	0.0579	0.0000
2001-08-03	08:32:00	175953	2.2781	2.3360	0.0579	0.0000
2001-08-06	08:35:00	175964	2.2781	2.3360	0.0579	0.0000
2001-08-07	08:32:00	175976	2.2781	2.3360	0.0579	0.0000
2001-08-08	08:48:00	175985	2.2781	2.3360	0.0579	0.0000
2001-08-09	08:33:00	175994	2.2781	2.3360	0.0579	0.0000
2001-08-10	08:32:00	176005	2.2781	2.3360	0.0579	0.0000
2001-08-13	08:28:00	176016	2.2781	2.3360	0.0579	0.0000
2001-08-14	08:34:00	176025	2.2781	2.3360	0.0579	0.0000
2001-08-16	08:35:00	176031	2.2781	2.3360	0.0579	0.0000
2001-08-17	08:31:00	176042	2.2781	2.3360	0.0579	0.0000
2001-08-20	08:45:00	176052	2.2781	2.3360	0.0579	0.0000
2001-08-21	08:38:00	176062	2.2781	2.3360	0.0579	0.0000
2001-08-22	08:32:00	176075	2.2781	2.3360	0.0579	0.0000
2001-08-23	08:34:00	176084	2.2781	2.3360	0.0579	0.0000
2001-08-24	08:40:00	176093	2.2781	2.3360	0.0579	0.0000
2001-08-27	08:23:00	176103	2.2781	2.3360	0.0579	0.0000
2001-08-28	08:34:00	176114	2.2781	2.3360	0.0579	0.0000
2001-08-29	08:26:00	176122	2.2781	2.3360	0.0579	0.0000
2001-08-30	08:44:00	176129	2.2781	2.3360	0.0579	0.0000
2001-08-31	08:26:00	176137	2.2781	2.3360	0.0579	0.0000
2001-09-03	08:54:00	176143	2.2781	2.3360	0.0579	0.0000
2001-09-04	08:28:00	176151	2.2781	2.3360	0.0579	0.0000
2001-09-05	08:21:00	176160	2.2781	2.3360	0.0579	0.0000
2001-09-06	09:35:00	176167	2.2781	2.3360	0.0579	0.0000
2001-09-07	10:47:00	176175	2.2781	2.3360	0.0579	0.0000
2001-09-10	08:48:00	176184	2.2781	2.3360	0.0579	0.0000
2001-09-11	08:32:00	176191	2.2781	2.3360	0.0579	0.0000
2001-09-12	08:38:00	176199	2.2781	2.3360	0.0579	0.0000
2001-09-13	08:52:00	176207	2.2781	2.3360	0.0579	0.0000
2001-09-14	08:30:00	176217	2.2781	2.3360	0.0579	0.0000
2001-09-17	08:36:00	176231	2.2781	2.3360	0.0579	0.0000
2001-09-18	08:33:00	176239	2.2781	2.3360	0.0579	0.0000
2001-09-19	08:26:00	176245	2.2781	2.3360	0.0579	0.0000
2001-09-20	08:27:00	176257	2.2781	2.3360	0.0579	0.0000
2001-09-21	08:25:00	176267	2.2781	2.3360	0.0579	0.0000
2001-09-24	08:33:00	176279	2.2781	2.3360	0.0579	0.0000
2001-09-25	08:31:00	176291	2.2781	2.3360	0.0579	0.0000
2001-09-26	08:29:00	176303	2.2781	2.3360	0.0579	0.0000
2001-09-27	08:37:00	176313	2.2781	2.3360	0.0579	0.0000
2001-09-28	09:21:00	176325	2.2781	2.3360	0.0579	0.0000
2001-10-01	08:44:00	176336	2.2781	2.3360	0.0579	0.0000
2001-10-02	09:22:00	176347	2.2781	2.3360	0.0579	0.0000
2001-10-03	08:45:00	176353	2.2781	2.3360	0.0579	0.0000
2001-10-04	08:35:00	176367	2.2781	2.3360	0.0579	0.0000
2001-10-05	08:40:00	176377	2.2781	2.3360	0.0579	0.0000
2001-10-08	08:42:00	176387	2.2781	2.3360	0.0579	0.0000
2001-10-09	09:30:00	176396	2.2781	2.3360	0.0579	0.0000
2001-10-10	08:30:00	176400	2.2781	2.3360	0.0579	0.0000
2001-10-11	08:17:00	176411	2.2781	2.3360	0.0579	0.0000
2001-10-12	08:21:00	176421	2.2781	2.3360	0.0579	0.0000
2001-10-15	08:55:00	176432	2.2781	2.3360	0.0579	0.0000
2001-10-16	08:56:00	176442	2.2781	2.3360	0.0579	0.0000
2001-10-17	08:56:00	176448	2.2781	2.3360	0.0579	0.0000
2001-10-18	09:33:00	176459	2.2781	2.3360	0.0579	0.0000
2001-10-19	09:29:00	176467	2.2781	2.3360	0.0579	0.0000
2001-10-22	09:00:00	176479	2.2781	2.3360	0.0579	0.0000
2001-10-23	09:18:00	176487	2.2781	2.3360	0.0579	0.0000
2001-10-24	09:18:00	176493	2.2781	2.3360	0.0579	0.0000
2001-10-25	09:05:00	176500	2.2781	2.3360	0.0579	0.0000
2001-10-26	09:30:00	176511	2.2781	2.3360	0.0579	0.0000
2001-10-29	08:29:00	176519	2.2781	2.3360	0.0579	0.0000
2001-10-30	08:47:00	176530	2.2781	2.3360	0.0579	0.0000
2001-10-31	08:41:00	176544	2.2781	2.3360	0.0579	0.0000
2001-11-02	08:49:00	176555	2.2781	2.3360	0.0579	0.0000
2001-11-05	08:43:00	176564	2.2781	2.3360	0.0579	0.0000
2001-11-06	08:33:00	176571	2.2781	2.3360	0.0579	0.0000
2001-11-07	09:13:00	176582	2.2781	2.3360	0.0579	0.0000
2001-11-08	09:16:00	176590	2.2781	2.3360	0.0579	0.0000
2001-11-09	09:01:00	176597	2.2781	2.3360	0.0579	0.0000
2001-11-12	09:37:00	176605	2.2781	2.3360	0.0579	0.0000
2001-11-13	09:45:00	176614	2.2781	2.3360	0.0579	0.0000
2001-11-14	09:02:00	176624	2.2781	2.3360	0.0579	0.0000
2001-11-15	09:00:00	176633	2.2781	2.3360	0.0579	0.0000
2001-11-16	10:11:00	176640	2.2781	2.3360	0.0579	0.0000
2001-11-19	09:38:00	176648	2.2781	2.3360	0.0579	0.0000
2001-11-20	08:56:00	176655	2.2781	2.3360	0.0579	0.0000
2001-11-21	08:25:00	176665	2.2781	2.3360	0.0579	0.0000
2001-11-22	09:04:00	176677	2.2781	2.3360	0.0579	0.0000
2001-11-23	09:26:00	176683	2.2781	2.3360	0.0579	0.0000
2001-11-26	08:32:00	176690	2.2781	2.3360	0.0579	0.0000
2001-11-27	08:29:00	176699	2.2781	2.3360	0.0579	0.0000
2001-11-28	08:43:00	176710	2.2781	2.3360	0.0579	0.0000
2001-11-29	08:45:00	176721	2.2781	2.3360	0.0579	0.0000
2001-11-30	09:28:00	176733	2.2781	2.3360	0.0579	0.0000
2001-12-03	08:50:00	176737	2.2781	2.3360	0.0579	0.0000
2001-12-04	08:48:00	176746	2.2781	2.3360	0.0579	0.0000
2001-12-05	08:37:00	176756	2.2781	2.3360	0.0579	0.0000
2001-12-06	08:33:00	176766	2.2781	2.3360	0.0579	0.0000
2001-12-07	08:34:00	176776	2.2781	2.3360	0.0579	0.0000
2001-12-10	08:31:00	176786	2.2781	2.3360	0.0579	0.0000
2001-12-11	08:39:00	176796	2.2781	2.3360	0.0579	0.0000
2001-12-12	08:30:00	176805	2.2781	2.3360	0.0579	0.0000
2001-12-13	08:33:00	176815	2.2781	2.3360	0.0579	0.0000
2001-12-14	08:38:00	176827	2.2781	2.3360	0.0579	0.0000
2001-12-17	08:33:00	176838	2.2781	2.3360	0.0579	0.0000
2001-12-18	08:34:00	176850	2.2781	2.3360	0.0579	0.0000
2001-12-19	08:31:00	176860	2.2781	2.3360	0.0579	0.0000
2001-12-20	08:23:00	176868	2.2781	2.3360	0.0579	0.0000
2001-12-21	10:25:00	176879	2.2781	2.3360	0.0579	0.0000
2001-12-24	08:36:00	176887	2.2781	2.3360	0.0579	0.0000
2001-12-27	08:42:00	176895	2.2781	2.3360	0.0579	0.0000
2001-12-28	08:33:00	176903	2.2781	2.3360	0.0579	0.0000
2001-12-31	09:41:00	176912	2.2781	2.3360	0.0579	0.0000
2002-01-02	08:43:00	176913	2.2781	2.3360	0.0579	0.0000
2002-01-03	08:57:00	176923	2.2781	2.3360	0.0579	0.0000
2002-01-04	08:44:00	176932	2.2781	2.3360	0.0579	0.0000
2002-01-07	08:35:00	176941	2.2781	2.3360	0.0579	0.0000
2002-01-08	08:56:00	176950	2.2781	2.3360	0.0579	0.0000
2002-01-09	10:03:00	176956	2.2781	2.3360	0.0579	0.0000
2002-01-10	08:37:00	176963	2.2781	2.3360	0.0579	0.0000
2002-01-11	08:33:00	176972	2.2781	2.3360	0.0579	0.0000
2002-01-14	09:10:00	176984	2.2781	2.3360	0.0579	0.0000
2002-01-15	08:42:00	176989	2.2781	2.3360	0.0579	0.0000
2002-01-16	08:36:00	176996	2.2781	2.3360	0.0579	0.0000
2002-01-17	08:31:00	177003	2.2781	2.3360	0.0579	0.0000
2002-01-18	08:41:00	177012	2.2781	2.3360	0.0579	0.0000
2002-01-21	08:38:00	177021	2.2781	2.3360	0.0579	0.0000
2002-01-22	08:30:00	177028	2.2781	2.3360	0.0579	0.0000
2002-01-23	08:38:00	177038	2.2781	2.3360	0.0579	0.0000
2002-01-24	08:43:00	177047	2.2781	2.3360	0.0579	0.0000
2002-01-25	08:44:00	177054	2.2781	2.3360	0.0579	0.0000
2002-01-28	08:36:00	177062	2.2781	2.3360	0.0579	0.0000
2002-01-29	08:34:00	177072	2.2781	2.3360	0.0579	0.0000
2002-01-30	08:25:00	177079	2.2781	2.3360	0.0579	0.0000
2002-01-31	09:17:00	177088	2.2781	2.3360	0.0579	0.0000
2002-02-01	08:40:00	177095	2.2781	2.3360	0.0579	0.0000
2002-02-04	09:15:00	177101	2.2781	2.3360	0.0579	0.0000
2002-02-05	08:25:00	177107	2.2781	2.3360	0.0579	0.0000
2002-02-06	08:40:00	177113	2.2781	2.3360	0.0579	0.0000
2002-02-07	08:28:00	177118	2.2781	2.3360	0.0579	0.0000
2002-02-08	08:32:00	177127	2.2781	2.3360	0.0579	0.0000
2002-02-11	08:36:00	177135	2.2781	2.3360	0.0579	0.0000
2002-02-12	08:46:00	177141	2.2781	2.3360	0.0579	0.0000
2002-02-13	09:17:00	177147	2.2781	2.3360	0.0579	0.0000
2002-02-14	09:18:00	177151	2.2781	2.3360	0.0579	0.0000
2002-02-15	09:21:00	177154	2.2781	2.3360	0.0579	0.0000
2002-02-18	08:59:00	177162	2.2781	2.3360	0.0579	0.0000
2002-02-19	09:42:00	177167	2.2781	2.3360	0.0579	0.0000
2002-02-20	09:57:00	177170	2.2781	2.3360	0.0579	0.0000
2002-02-21	09:45:00	177172	2.2781	2.3360	0.0579	0.0000
2002-02-22	09:31:00	177174	2.2781	2.3360	0.0579	0.0000
2002-02-25	10:00:00	177176	2.2781	2.3360	0.0579	0.0000
2002-02-26	09:15:00	177181	2.2781	2.3360	0.0579	0.0000
2002-02-27	09:00:00	177186	2.2781	2.3360	0.0579	0.0000
2002-02-28	08:55:00	177192	2.2781	2.3360	0.0579	0.0000
2002-03-01	09:37:00	177196	2.2781	2.3360	0.0579	0.0000
2002-03-04	08:58:00	177200	2.2781	2.3360	0.0579	0.0000
2002-03-05	09:29:00	177203	2.2781	2.3360	0.0579	0.0000
2002-03-06	09:25:00	177206	2.2781	2.3360	0.0579	0.0000
2002-03-07	08:55:00	177209	2.2781	2.3360	0.0579	0.0000
2002-03-08	09:20:00	177212	2.2781	2.3360	0.0579	0.0000
2002-03-11	09:07:00	177215	2.2781	2.3360	0.0579	0.0000
2002-03-12	09:08:00	177221	2.2781	2.3360	0.0579	0.0000
2002-03-13	09:09:00	177225	2.2781	2.3360	0.0579	0.0000
